iteration,find_best_us,split_us,update_info_us,total_us,active_faces,n_vertices,cascade_activations,faces_created,edges_created,add_face_calls,update_info_calls
1187,0.376,5197.16,1968.56,7166.35,3000,6111,0,24,20,12,16
1188,0.329,15016,1362.27,16378.8,3005,6122,2,60,52,30,40
1189,0.492,4678.86,1521.36,6200.86,3007,6126,0,24,20,12,16
1190,0.368,10474.6,1557.16,12032.4,3011,6134,1,48,40,24,31
1191,0.248,10451.5,1629.52,12081.5,3015,6142,1,48,40,24,31
1192,0.242,4928.48,1375.92,6304.85,3017,6146,0,24,20,12,16
1193,452.32,5016.56,1346.35,6815.39,3019,6150,0,24,20,12,16
1194,0.26,23600.2,1544.82,25145.5,3027,6166,3,96,80,48,62
1195,0.589,4836.87,1952.65,6790.34,3029,6170,0,24,20,12,16
1196,0.248,17049.6,509.242,17559.3,3035,6182,2,72,60,36,40
1197,0.537,17145.4,1337.69,18483.8,3041,6194,2,72,60,36,47
1198,0.245,19497.4,1701.95,21199.8,3047,6206,2,72,60,36,46
1199,0.547,13041.2,1236.73,14278.6,3051,6214,1,48,40,24,31
1200,0.374,8616.42,1453.09,10070.1,3054,6221,1,36,32,18,24
1201,0.497,11819.7,382.022,12202.4,3058,6229,1,48,40,24,28
1202,0.695,23397.8,1609.78,25008.4,3066,6245,3,96,80,48,62
1203,0.357,33498.7,1711.01,35210.2,3076,6265,4,120,100,60,77
1204,0.438,17041.7,1704.74,18747.1,3082,6277,2,72,60,36,47
1205,788.329,5641.82,1928.37,8358.75,3084,6281,0,24,20,12,16
1206,446.66,4695.95,2381.24,7524.09,3086,6285,0,24,20,12,16
1207,0.472,0.075,2525.16,2525.91,3086,6285,0,0,0,0,5
1208,0.291,0.265,2956.86,2957.61,3086,6285,0,0,0,0,7
1209,0.349,4577.07,2141.91,6719.53,3088,6289,0,24,20,12,16
1210,410.175,4573.63,2137.61,7121.69,3090,6293,0,24,20,12,16
1211,0.287,11837.2,386.237,12224,3094,6301,1,48,40,24,28
1212,0.53,10999,1581.25,12581,3098,6309,1,48,40,24,31
1213,0.235,0.135,2012.97,2013.47,3098,6309,0,0,0,0,5
1214,0.274,0.124,2193.93,2194.58,3098,6309,0,0,0,0,5
1215,0.385,4608.68,1930.91,6540.11,3100,6313,0,24,20,12,16
1216,0.291,6636.16,1776.45,8413.03,3102,6317,0,24,20,12,16
1217,0.706,10095.8,326.16,10422.9,3105,6324,1,36,32,18,22
1218,0.332,4770.16,2257.17,7027.82,3107,6328,0,24,20,12,16
1219,0.425,27233.4,2094.13,29328.1,3115,6344,3,96,80,48,62
1220,0.544,5578.54,2373.3,7952.62,3117,6348,0,24,20,12,16
1221,0.52,12481,1903.37,14385,3121,6356,1,48,40,24,31
1222,0.286,5225.93,2063.57,7289.96,3123,6360,0,24,20,12,16
1223,0.433,0.133,2447.37,2448.19,3123,6360,0,0,0,0,5
1224,0.239,0.187,2966.73,2967.39,3123,6360,0,0,0,0,6
1225,0.224,0.191,3030.4,3031.02,3123,6360,0,0,0,0,8
1226,459.821,5162.88,2007.54,7630.46,3125,6364,0,24,20,12,16
1227,0.215,13031.2,1505.78,14537.3,3129,6372,1,48,40,24,31
1228,0.819,4429.92,2342.34,6773.31,3131,6376,0,24,20,12,16
1229,0.51,22292.3,1498.65,23791.7,3137,6388,2,72,60,36,47
1230,0.556,0.074,3250.01,3250.86,3137,6388,0,0,0,0,6
1231,0.28,0.064,1530.94,1531.43,3137,6388,0,0,0,0,4
1232,0.246,26871.7,1777.67,28649.8,3145,6404,3,96,80,48,59
1233,0.427,26556.3,1767.44,28324.4,3153,6420,3,96,80,48,62
1234,0.434,13091.4,549.401,13641.4,3157,6428,1,48,40,24,28
1235,0.418,12571.7,526.29,13098.6,3161,6436,1,48,40,24,28
1236,0.545,0.115,3469.15,3469.95,3161,6436,0,0,0,0,7
1237,0.323,0.159,3110.34,3110.97,3161,6436,0,0,0,0,7
1238,0.283,0.204,3877.19,3877.83,3161,6436,0,0,0,0,8
1239,0.44,0.114,3273.49,3274.24,3161,6436,0,0,0,0,6
1240,0.332,0.114,3127.12,3127.72,3161,6436,0,0,0,0,6
1241,0.49,26766.8,1478.37,28245.9,3169,6452,3,96,80,48,62
1242,0.386,20799.2,1644.04,22443.8,3175,6464,2,72,60,36,47
1243,0.487,0.186,3553.56,3554.4,3175,6464,0,0,0,0,8
1244,0.181,5719.74,2334.47,8054.6,3177,6468,0,24,20,12,16
1245,435.695,10912.6,574.937,11923.5,3181,6476,1,48,40,24,28
1246,696.781,6389.72,1970.19,9056.93,3183,6480,0,24,20,12,16
1247,0.71,15259.8,1934.72,17195.4,3187,6488,1,48,40,24,31
1248,0.394,6181.13,2064.49,8246.24,3189,6492,0,24,20,12,16
1249,0.662,0.324,3285.6,3286.76,3189,6492,0,0,0,0,5
1250,543.883,6424.49,2647.22,9615.81,3191,6496,0,24,20,12,16
1251,0.354,12898.8,333.277,13232.6,3195,6504,1,48,40,24,28
1252,0.6,0.083,2708.19,2709.16,3195,6504,0,0,0,0,5
1253,0.414,0.081,2894.5,2895.13,3195,6504,0,0,0,0,6
1254,566.279,6104.8,2467,9138.3,3197,6508,0,24,20,12,16
1255,0.625,6110.12,2390.9,8501.81,3199,6512,0,24,20,12,16
1256,0.609,0.162,4249.67,4250.63,3199,6512,0,0,0,0,8
1257,0.657,0.274,4515.92,4517.06,3199,6512,0,0,0,0,8
1258,0.257,0.207,3390.68,3391.28,3199,6512,0,0,0,0,5
1259,0.513,26031.7,2057.03,28089.5,3207,6528,3,96,80,48,62
1260,0.491,13096.5,633.853,13731.1,3211,6536,1,48,40,24,28
1261,0.622,24584.5,1682.81,26268.2,3217,6548,2,72,60,36,47
1262,0.68,36829.7,2198.76,39029.4,3227,6568,4,120,100,60,74
1263,0.516,0.172,3293.55,3294.45,3227,6568,0,0,0,0,5
1264,0.438,0.129,1948.13,1948.86,3227,6568,0,0,0,0,4
1265,0.246,0.122,3174.73,3175.26,3227,6568,0,0,0,0,8
1266,0.556,15149.1,2134.88,17284.8,3231,6576,1,48,40,24,31
1267,0.658,27667,2097.41,29765.2,3239,6592,3,96,80,48,59
1268,0.284,0.169,2627.42,2628.09,3239,6592,0,0,0,0,5
1269,0.299,5436.77,2282.41,7719.64,3241,6596,0,24,20,12,16
1270,0.241,0.251,3909.8,3910.44,3241,6596,0,0,0,0,8
1271,0.366,0.123,4610.92,4611.57,3241,6596,0,0,0,0,8
1272,0.401,15705.7,2425.8,18132.1,3245,6604,1,48,40,24,31
1273,0.661,0.18,3471.72,3472.82,3245,6604,0,0,0,0,5
1274,0.747,0.173,5131.51,5132.68,3245,6604,0,0,0,0,8
1275,0.415,0.088,2938.69,2939.43,3245,6604,0,0,0,0,4
1276,0.347,0.156,4118.69,4119.41,3245,6604,0,0,0,0,6
1277,0.287,40280,1375.23,41655.6,3255,6624,4,120,100,60,74
1278,0.413,4779.12,2259.33,7038.99,3257,6628,0,24,20,12,16
1279,0.55,5894.29,2231.32,8126.31,3259,6632,0,24,20,12,16
1280,481.772,13923.9,316.927,14722.8,3263,6640,1,48,40,24,28
1281,0.386,30075.2,2135.08,32210.8,3271,6656,3,96,80,48,62
1282,0.546,11851.6,2072.18,13924.5,3274,6663,1,36,32,18,24
1283,492.061,6682.66,2135.95,9310.96,3276,6667,0,24,20,12,16
1284,0.453,0.27,4438.06,4439.01,3276,6667,0,0,0,0,8
1285,0.322,15964.3,616.466,16581.3,3280,6675,1,48,40,24,28
1286,1317.09,3745.57,2120.69,7183.65,3281,6678,0,12,12,6,9
1287,0.612,12437.3,562.918,13001,3284,6685,1,36,32,18,22
1288,0.534,0.199,2392.72,2393.61,3284,6685,0,0,0,0,5
1289,0.347,0.206,4195.16,4195.94,3284,6685,0,0,0,0,8
1290,0.388,0.218,2943.09,2943.85,3284,6685,0,0,0,0,8
1291,0.52,0.191,3306.62,3307.53,3284,6685,0,0,0,0,6
1292,494.273,6177.47,2501.09,9173.12,3286,6689,0,24,20,12,16
1293,0.285,0.096,4231.28,4231.89,3286,6689,0,0,0,0,8
1294,0.29,13337.8,425.809,13764.1,3290,6697,1,48,40,24,28
1295,0.443,0.219,5031.56,5032.44,3290,6697,0,0,0,0,8
1296,0.24,36737.7,1578.72,38316.8,3300,6717,4,120,100,60,74
1297,0.481,13701.9,1662.09,15364.7,3304,6725,1,48,40,24,31
1298,0.364,9853.61,394.742,10248.9,3307,6732,1,36,32,18,21
1299,0.542,13451.7,1860.25,15312.7,3311,6740,1,48,40,24,31
1300,1.06,25490,1318.34,26809.7,3317,6752,2,72,60,36,47
1301,0.481,5031.99,1666.52,6699.18,3319,6756,0,24,20,12,16
1302,0.22,12616.3,2196.52,14813.3,3323,6764,1,48,40,24,31
1303,0.383,13960.8,1753.13,15714.5,3327,6772,1,48,40,24,31
1304,0.43,7182.82,2394.64,9578.1,3329,6776,0,24,20,12,16
1305,0.365,5398.26,2368.35,7767.19,3331,6780,0,24,20,12,16
1306,0.454,5940.01,2516.8,8457.47,3333,6784,0,24,20,12,16
1307,0.611,0.23,3115.13,3116.18,3333,6784,0,0,0,0,5
1308,0.352,0.245,1869.27,1870.07,3333,6784,0,0,0,0,4
1309,0.24,49444.9,2136.27,51581.6,3348,6815,7,180,152,90,106
1310,0.642,6108.89,2661.35,8771.1,3350,6819,0,24,20,12,16
1311,0.577,6308.01,2859.82,9168.61,3352,6823,0,24,20,12,16
1312,0.46,29241,1745.6,30987.3,3360,6839,3,96,80,48,62
1313,0.591,0.211,2980.07,2981.12,3360,6839,0,0,0,0,5
1314,484.122,6022.18,2382.04,8888.61,3362,6843,0,24,20,12,16
1315,0.334,32403.7,2227.84,34632.1,3371,6862,4,108,92,54,67
1316,0.526,0.233,4357.22,4358.34,3371,6862,0,0,0,0,8
1317,0.42,29871.5,1406.65,31278.7,3379,6880,4,96,84,48,60
1318,0.395,5565.93,1793.89,7360.37,3381,6884,0,24,20,12,16
1319,0.265,20813.5,356.985,21170.8,3387,6896,2,72,60,36,40
1320,0.529,0.17,3862.32,3863.22,3387,6896,0,0,0,0,8
1321,0.437,16186.2,531.434,16718.3,3391,6904,1,48,40,24,28
1322,0.642,22162.4,1860.88,24024.1,3397,6916,2,72,60,36,43
1323,0.561,7268.93,2977.65,10247.3,3399,6920,0,24,20,12,16
1324,0.477,26454.7,540.847,26996.1,3405,6932,2,72,60,36,43
1325,0.575,54766.4,2113.58,56880.7,3419,6960,6,168,140,84,104
1326,0.599,0.147,4666.34,4667.29,3419,6960,0,0,0,0,8
1327,0.229,29160.3,2075.06,31235.8,3427,6976,3,96,80,48,62
1328,7.093,0.155,3146.43,3153.88,3427,6976,0,0,0,0,5
1329,0.32,3755.93,2328.11,6084.57,3428,6979,0,12,12,6,9
1330,0.507,20705.2,2087.37,22793.3,3434,6991,2,72,60,36,47
1331,0.525,33072.6,1624.56,34697.9,3444,7011,4,120,100,60,71
1332,0.525,6077.21,2751.21,8829.15,3446,7015,0,24,20,12,16
1333,609.464,6347.5,2171.58,9128.77,3448,7019,0,24,20,12,16
1334,0.288,0.311,4895.27,4896,3448,7019,0,0,0,0,8
1335,0.614,0.383,5187.88,5189.09,3448,7019,0,0,0,0,8
1336,0.41,16682.5,600.56,17283.7,3452,7027,1,48,40,24,28
1337,0.565,26343.8,1858.23,28202.8,3458,7039,2,72,60,36,47
1338,0.405,5233.64,2381.95,7616.2,3460,7043,0,24,20,12,16
1339,0.22,14273,1326.71,15600.1,3464,7051,1,48,40,24,31
1340,0.357,5068.02,2288.62,7357.21,3466,7055,0,24,20,12,16
1341,0.382,0.311,4160.73,4161.64,3466,7055,0,0,0,0,8
1342,0.344,12815.5,453.136,13269.2,3470,7063,1,48,40,24,28
1343,0.485,6705.77,2439.92,9146.32,3472,7067,0,24,20,12,16
1344,0.606,30763.2,2177.57,32941.5,3480,7083,3,96,80,48,62
1345,0.477,0.087,4787.64,4788.4,3480,7083,0,0,0,0,8
1346,0.276,6217.47,2519.18,8737.12,3482,7087,0,24,20,12,16
1347,0.23,0.15,3545.32,3545.91,3482,7087,0,0,0,0,6
1348,0.22,0.234,4251.1,4251.75,3482,7087,0,0,0,0,8
1349,0.333,3177.76,1800.3,4978.6,3483,7090,0,12,12,6,9
1350,0.319,39448.6,1813.87,41263,3493,7110,4,120,100,60,74
1351,0.606,0.064,4912.21,4913.1,3493,7110,0,0,0,0,8
1352,0.274,41360.9,1648.18,43009.5,3503,7130,4,120,100,60,77
1353,0.52,0.106,3530.25,3531.08,3503,7130,0,0,0,0,8
1354,0.277,24688.7,2047.74,26736.9,3509,7142,2,72,60,36,47
1355,1080.49,7508.2,2924.16,11513.2,3511,7146,0,24,20,12,16
1356,0.644,26292.5,2479.38,28772.7,3517,7158,2,72,60,36,47
1357,0.504,7541.15,3005.15,10547,3519,7162,0,24,20,12,16
1358,0.445,0.197,4682.81,4683.68,3519,7162,0,0,0,0,8
1359,0.501,6964.71,2706.99,9672.43,3521,7166,0,24,20,12,16
1360,0.458,0.185,5257.32,5258.1,3521,7166,0,0,0,0,8
1361,0.425,17816.8,2457.74,20275.2,3525,7174,1,48,40,24,31
1362,0.638,48297,1803.45,50101.3,3537,7198,5,144,120,72,89
1363,0.502,10897,2231.89,13129.6,3540,7205,1,36,32,18,24
1364,0.365,15905.6,357.846,16264,3544,7213,1,48,40,24,28
1365,0.348,35354.5,2109.27,37464.3,3554,7233,4,120,100,60,74
1366,0.564,0.215,4431.99,4432.93,3554,7233,0,0,0,0,8
1367,0.211,16061.8,2648.92,18711.1,3558,7241,1,48,40,24,31
1368,0.593,0.214,3884.3,3885.4,3558,7241,0,0,0,0,6
1369,0.405,20769.3,2225.44,22995.3,3564,7253,2,72,60,36,43
1370,0.631,14554.5,1791.51,16346.8,3568,7261,1,48,40,24,31
1371,0.554,13895.9,629.211,14525.9,3572,7269,1,48,40,24,28
1372,0.895,13631.2,610.129,14242.4,3575,7276,1,36,32,18,22
1373,0.573,15288.5,435.8,15725,3579,7284,1,48,40,24,28
1374,0.39,32432.5,686.736,33119.9,3587,7300,3,96,80,48,55
1375,0.552,8001.64,2770.08,10772.4,3589,7304,0,24,20,12,16
1376,0.738,0.212,4749.33,4750.48,3589,7304,0,0,0,0,7
1377,0.439,28321,2491.73,30813.4,3595,7316,2,72,60,36,46
1378,681.997,17602,610.384,18894.7,3599,7324,1,48,40,24,28
1379,0.576,49687.8,2096.27,51784.8,3611,7348,5,144,120,72,86
1380,0.722,25232.8,698.029,25931.7,3617,7360,2,72,60,36,43
1381,0.997,31856.4,2603.36,34461,3623,7372,2,72,60,36,47
1382,1.102,17872.7,2015.12,19889.1,3627,7380,1,48,40,24,31
1383,1.019,0.461,4949.03,4950.77,3627,7380,0,0,0,0,8
1384,0.445,0.238,4736.64,4737.52,3627,7380,0,0,0,0,8
1385,0.506,0.163,4207.5,4208.49,3627,7380,0,0,0,0,8
1386,0.456,0.194,4544.95,4545.88,3627,7380,0,0,0,0,8
1387,0.407,76441.1,2579.89,79021.6,3645,7416,8,216,180,108,128
1388,0.411,72050.3,2710.91,74761.9,3665,7456,9,240,200,120,143
1389,0.527,53540.6,3047.85,56589.2,3675,7476,4,120,100,60,73
1390,0.761,7742.45,2592.02,10335.4,3677,7480,0,24,20,12,16
1391,633.785,6128.26,2656.68,9418.97,3679,7484,0,24,20,12,16
1392,0.41,15294.5,447.223,15742.3,3683,7492,1,48,40,24,28
1393,0.509,23691.1,1860.51,25552.4,3689,7504,2,72,60,36,47
1394,0.56,50255.1,3728.82,53984.7,3697,7520,3,96,80,48,59
1395,0.801,25830.4,910.266,26741.7,3701,7528,1,48,40,24,28
1396,0.526,46267.9,2419.94,48688.6,3709,7544,3,96,80,48,62
1397,0.868,8187.99,3247.82,11436.9,3711,7548,0,24,20,12,16
1398,0.563,29188.7,2448.67,31638.2,3717,7560,2,72,60,36,47
1399,0.452,0.317,5777.57,5778.58,3717,7560,0,0,0,0,8
1400,0.992,0.233,5077.63,5079.07,3717,7560,0,0,0,0,6
1401,0.353,0.187,6025.56,6026.33,3717,7560,0,0,0,0,8
1402,0.25,40226.4,452.047,40679,3727,7580,4,120,100,60,70
1403,0.763,35727.5,2385.22,38113.7,3735,7596,3,96,80,48,62
1404,0.555,13670.9,628.113,14299.8,3738,7603,1,36,32,18,22
1405,623.541,7077.27,3050.28,10751.4,3740,7607,0,24,20,12,16
1406,0.524,15487.1,2245.63,17733.4,3744,7615,1,48,40,24,31
1407,0.316,68586.7,2625.78,71213,3758,7643,6,168,140,84,101
1408,0.644,8755.5,3525.52,12281.9,3760,7647,0,24,20,12,16
1409,1591.09,7225.05,2967.3,11783.7,3762,7651,0,24,20,12,16
1410,0.471,16705.2,475.691,17181.6,3766,7659,1,48,40,24,28
1411,0.579,15745.6,2613.2,18359.6,3770,7667,1,48,40,24,31
1412,0.925,16586.6,660.097,17247.9,3774,7675,1,48,40,24,28
1413,0.33,28771.8,2901.91,31674.3,3780,7687,2,72,60,36,47
1414,0.891,85143.4,2384.81,87529.5,3798,7723,8,216,180,108,131
1415,0.609,0.168,4143.51,4144.5,3798,7723,0,0,0,0,6
1416,0.279,16524.7,2118.01,18643.2,3802,7731,1,48,40,24,31
1417,0.347,16683.5,2482.9,19167,3806,7739,1,48,40,24,31
1418,1.382,9134.27,3530.47,12666.3,3808,7743,0,24,20,12,16
1419,0.603,48477.5,2591.41,51069.7,3818,7763,4,120,100,60,74
1420,0.485,38486.1,2904.37,41391.2,3826,7779,3,96,80,48,55
1421,0.634,20786.1,2853.08,23640.1,3830,7787,1,48,40,24,31
1422,0.251,0.2,6487.73,6488.4,3830,7787,0,0,0,0,8
1423,0.368,49017.3,2387.15,51405,3840,7807,4,120,100,60,74
1424,0.458,15774.9,511.976,16287.6,3844,7815,1,48,40,24,28
1425,0.417,0.256,5313.95,5314.83,3844,7815,0,0,0,0,8
1426,0.689,0.115,4277.95,4278.91,3844,7815,0,0,0,0,8
1427,0.35,41848.8,2429.16,44278.5,3854,7835,4,120,100,60,74
1428,0.386,8664.29,3154.55,11819.3,3856,7839,0,24,20,12,16
1429,0.479,8122.03,3428.49,11551.2,3858,7843,0,24,20,12,16
1430,0.477,20090.2,666.385,20757.2,3862,7851,1,48,40,24,28
1431,0.523,29859.2,2383.81,32243.7,3868,7863,2,72,60,36,47
1432,0.447,65491.3,2566.8,68058.8,3882,7891,6,168,140,84,104
1433,0.534,51981.6,2930.09,54912.5,3892,7911,4,120,100,60,71
1434,0.551,25660.4,2342.13,28003.3,3898,7923,2,72,60,36,43
1435,0.415,27763.6,2503.07,30267.3,3904,7935,2,72,60,36,47
1436,0.571,0.305,5442.07,5443.15,3904,7935,0,0,0,0,8
1437,0.484,0.211,5428.35,5429.25,3904,7935,0,0,0,0,8
1438,0.221,0.137,5502.72,5503.28,3904,7935,0,0,0,0,8
1439,0.365,18064.6,2151.47,20216.6,3908,7943,1,48,40,24,31
1440,1489.19,7499.24,3040.04,12028.7,3910,7947,0,24,20,12,16
1441,0.444,6828.48,2649.87,9478.99,3912,7951,0,24,20,12,16
1442,0.496,7330.05,3157.62,10488.4,3914,7955,0,24,20,12,16
1443,0.261,17683.7,2570.91,20255,3918,7963,1,48,40,24,31
1444,0.451,25079.9,588.901,25669.5,3924,7975,2,72,60,36,40
1445,0.439,29940.3,2982.76,32923.7,3930,7987,2,72,60,36,43
1446,0.889,0.26,4577.04,4578.33,3930,7987,0,0,0,0,5
1447,699.378,4299.18,2518.59,7517.47,3931,7990,0,12,12,6,9
1448,1.209,8346.17,3166.52,11514.1,3933,7994,0,24,20,12,16
1449,0.367,7674.24,2954.18,10628.9,3935,7998,0,24,20,12,16
1450,1.153,0.248,4310.31,4311.98,3935,7998,0,0,0,0,5
1451,0.368,24971.2,3177.68,28149.4,3940,8009,2,60,52,30,40
1452,0.682,34236.3,812.058,35049.3,3946,8021,2,72,60,36,43
1453,0.493,21056,2929.1,23985.8,3950,8029,1,48,40,24,31
1454,0.349,79918.2,2986.29,82905.1,3966,8061,7,192,160,96,113
1455,0.517,0.26,6379.04,6380.02,3966,8061,0,0,0,0,8
1456,0.472,19273.2,2577.24,21851.2,3970,8069,1,48,40,24,31
1457,0.613,18291.8,543.119,18835.7,3974,8077,1,48,40,24,28
1458,0.351,37356.4,2507.98,39865,3982,8093,3,96,80,48,59
1459,0.737,0.127,4533.05,4534.13,3982,8093,0,0,0,0,6
1460,0.311,79141.9,3266.76,82409.2,3996,8121,6,168,140,84,104
1461,1.179,21147.2,2587.83,23736.5,4000,8129,1,48,40,24,31
1462,0.499,38262.8,630.092,38893.7,4008,8145,3,96,80,48,55
1463,930.948,18783.5,631.43,20346.1,4012,8153,1,48,40,24,28
1464,0.465,0.195,5933.01,5933.86,4012,8153,0,0,0,0,8
1465,0.233,29962.7,2226.9,32190,4018,8165,2,72,60,36,47
1466,0.4,0.172,5581.92,5582.62,4018,8165,0,0,0,0,8
1467,0.372,17991.3,2448.28,20440.2,4022,8173,1,48,40,24,31
1468,0.484,0.241,5381.06,5381.94,4022,8173,0,0,0,0,8
1469,0.348,37501.3,2512.08,40013.8,4030,8189,3,96,80,48,59
1470,684.347,15885.6,780.003,17350.2,4033,8196,1,36,32,18,21
1471,0.654,21998.4,801.843,22801,4037,8204,1,48,40,24,28
1472,0.621,21782,798.653,22581.5,4041,8212,1,48,40,24,28
1473,0.597,67168.4,721.215,67890.5,4053,8236,5,144,120,72,85
1474,0.756,81234.7,3119.05,84354.7,4067,8264,6,168,140,84,101
1475,0.546,52109.1,2500.83,54610.6,4077,8284,4,120,100,60,70
1476,934.707,18231.4,2580.4,21746.8,4081,8292,1,48,40,24,31
1477,0.429,46406.7,604.434,47011.8,4091,8312,4,120,100,60,70
1478,0.377,8140.29,3283.12,11423.9,4093,8316,0,24,20,12,16
1479,0.359,29863,3158.3,33021.9,4098,8327,2,60,52,30,40
1480,0.46,48929.3,3197.55,52127.5,4106,8343,3,96,80,48,59
1481,0.449,9201.14,3982.14,13183.9,4108,8347,0,24,20,12,16
1482,0.453,33475.7,2805.5,36281.9,4114,8359,2,72,60,36,47
1483,1517.88,7980.44,3348.02,12846.6,4116,8363,0,24,20,12,16
1484,1.012,7502.34,2673.57,10177.2,4118,8367,0,24,20,12,16
1485,0.367,40364.5,2707.65,43072.7,4126,8385,4,96,84,48,60
1486,0.412,53907.4,2922.18,56830.2,4136,8405,4,120,100,60,74
1487,0.577,8779.44,3718.49,12498.7,4138,8409,0,24,20,12,16
1488,0.216,47850.8,2962.69,50813.9,4146,8425,3,96,80,48,62
1489,774.378,21138.5,2836.27,24749.4,4150,8433,1,48,40,24,31
1490,0.391,87530.8,2638.91,90170.3,4166,8465,7,192,160,96,116
1491,0.648,31437.1,2730.94,34168.9,4172,8477,2,72,60,36,47
1492,0.562,20317.5,2824.61,23142.9,4176,8485,1,48,40,24,31
1493,720.64,9220.32,3944.62,13885.9,4178,8489,0,24,20,12,16
1494,0.68,0.206,6741.16,6742.3,4178,8489,0,0,0,0,8
1495,0.275,0.131,6287.72,6288.25,4178,8489,0,0,0,0,7
1496,0.845,36065.4,3192.34,39258.9,4184,8501,2,72,60,36,47
1497,0.916,46792.1,3185.34,49978.6,4191,8516,3,84,72,42,55
1498,0.487,0.212,6873.58,6874.48,4191,8516,0,0,0,0,8
1499,734.484,9485.81,3887.35,14107.9,4193,8520,0,24,20,12,16
1500,1.006,17768.8,717.83,18487.9,4197,8528,1,48,40,24,28
1501,0.634,22902.1,3157.19,26060.1,4201,8536,1,48,40,24,31
1502,0.592,0.154,7340.52,7341.47,4201,8536,0,0,0,0,8
1503,0.49,38201,3254.74,41456.5,4207,8548,2,72,60,36,47
1504,0.476,9457.58,4072.34,13530.6,4209,8552,0,24,20,12,16
1505,0.392,0.136,4221.27,4221.92,4209,8552,0,0,0,0,4
1506,0.499,59286.3,3373.87,62660.9,4219,8572,4,120,100,60,71
1507,0.547,0.091,4959.12,4959.98,4219,8572,0,0,0,0,5
1508,0.482,0.122,5697.6,5698.38,4219,8572,0,0,0,0,6
1509,0.365,37067.9,3135.54,40203.9,4225,8584,2,72,60,36,47
1510,0.688,33113.3,852.631,33966.9,4231,8596,2,72,60,36,43
1511,0.648,10578.4,4066.17,14645.4,4233,8600,0,24,20,12,16
1512,0.406,9548.99,3659.39,13209,4235,8604,0,24,20,12,16
1513,0.53,71454.8,3301.17,74756.7,4247,8628,5,144,120,72,86
1514,0.446,0.224,7236.27,7237.18,4247,8628,0,0,0,0,8
1515,0.693,0.084,5324.83,5325.73,4247,8628,0,0,0,0,6
1516,0.278,24262.4,3231.78,27494.7,4251,8636,1,48,40,24,31
1517,0.47,46616.5,3302.76,49919.9,4259,8652,3,96,80,48,59
1518,0.468,88982.3,3085.01,92068,4273,8680,6,168,140,84,104
1519,0.672,44889.5,3022.74,47913.2,4281,8696,3,96,80,48,59
1520,0.67,20711.9,690.728,21403.5,4285,8704,1,48,40,24,28
1521,0.433,21003.6,711.591,21715.9,4289,8712,1,48,40,24,28
1522,0.674,39405.4,3190.71,42596.9,4295,8724,2,72,60,36,47
1523,5.321,61096.7,3005.08,64107.2,4305,8744,4,120,100,60,74
1524,0.726,10530.2,3872.08,14403.2,4307,8748,0,24,20,12,16
1525,0.478,21159.2,780.747,21940.6,4311,8756,1,48,40,24,28
1526,799.96,8423.33,3414.45,12637.9,4313,8760,0,24,20,12,16
1527,0.446,31484.7,2749.73,34235.1,4319,8772,2,72,60,36,47
1528,0.435,9804.42,3887.74,13692.8,4321,8776,0,24,20,12,16
1529,1.298,25493.4,931.302,26426.3,4325,8784,1,48,40,24,28
1530,0.581,10043.4,4294.35,14338.5,4327,8788,0,24,20,12,16
1531,0.494,40023.6,3483.96,43508.3,4333,8800,2,72,60,36,47
1532,0.465,0.176,5265.02,5265.84,4333,8800,0,0,0,0,5
1533,0.72,25346.7,907.503,26255.2,4337,8808,1,48,40,24,28
1534,0.595,33766,3312.54,37079.3,4342,8819,2,60,52,30,40
1535,0.458,0.172,7131.09,7131.93,4342,8819,0,0,0,0,8
1536,0.351,0.211,4943.42,4944.15,4342,8819,0,0,0,0,5
1537,0.283,37836,867.561,38704.1,4348,8831,2,72,60,36,43
1538,0.834,9922.66,3824.15,13747.8,4350,8835,0,24,20,12,16
1539,0.73,21495.3,2891.91,24388.1,4354,8843,1,48,40,24,31
1540,0.499,0.223,6372.42,6373.28,4354,8843,0,0,0,0,8
1541,0.235,54873,3198,58071.5,4364,8863,4,120,100,60,74
1542,1.118,30317.1,2951.26,33269.8,4370,8875,2,72,60,36,43
1543,0.466,58598.1,3460.39,62059.2,4380,8895,4,120,100,60,74
1544,0.626,24960.2,3416.8,28377.8,4384,8903,1,48,40,24,31
1545,0.613,38044.8,855.762,38901.4,4390,8915,2,72,60,36,43
1546,1953.14,25374.3,959.106,28286.8,4394,8923,1,48,40,24,28
1547,0.518,0.2,7703.46,7704.39,4394,8923,0,0,0,0,8
1548,0.704,25254.1,887.909,26143,4398,8931,1,48,40,24,28
1549,0.712,5220.73,3473.08,8694.72,4399,8934,0,12,12,6,9
1550,1.07,51523.8,3642.77,55167.9,4407,8950,3,96,80,48,62
1551,0.528,25345.4,3287.52,28633.7,4411,8958,1,48,40,24,31
1552,0.584,61278.8,3331.5,64611.1,4421,8978,4,120,100,60,74
1553,1905.23,8905.55,3672.04,14483.1,4423,8982,0,24,20,12,16
1554,0.56,54115.7,3006.06,57122.6,4433,9002,4,120,100,60,74
1555,0.405,46658.7,3623.89,50283.2,4441,9018,3,96,80,48,59
1556,0.993,60769.6,3282.5,64053.4,4451,9038,4,120,100,60,71
1557,0.489,31900.9,3151.86,35053.3,4456,9049,2,60,52,30,40
1558,1.112,0.457,8521.12,8522.92,4456,9049,0,0,0,0,8
