iteration,find_best_us,split_us,update_info_us,total_us,active_faces,n_vertices,cascade_activations,faces_created,edges_created,add_face_calls,update_info_calls
4627,0.121,561.371,0.506,562.073,27949,56146,4,120,100,60,70
4628,0.922,146.512,0.381,147.947,27953,56154,1,48,40,24,28
4629,0.055,632.061,0.829,633.03,27961,56170,3,96,80,48,58
4630,0.586,192.296,5.995,198.966,27969,56186,3,96,80,48,58
4631,0.078,605.955,0.635,606.807,27977,56202,3,96,80,48,55
4632,0.588,835.552,10.534,846.758,27991,56230,6,168,140,84,100
4633,0.398,214.4,0.406,215.285,28001,56250,4,120,100,60,73
4634,0.352,571.372,6.423,578.233,28011,56270,4,120,100,60,70
4635,0.58,603.816,0.485,604.958,28021,56290,4,120,100,60,70
4636,0.593,230.319,7.365,238.395,28031,56310,4,120,100,60,73
4637,0.141,718.079,8.874,727.17,28047,56342,7,192,160,96,119
4638,0.386,1054.43,13.608,1068.54,28067,56382,9,240,200,120,140
4639,0.862,572.446,14.378,587.789,28081,56410,6,168,140,84,98
4640,0.506,610.563,21.052,632.222,28099,56446,8,216,180,108,128
4641,1.074,333.787,13.67,348.625,28107,56462,3,96,80,48,58
4642,0.186,557.067,27.283,584.639,28119,56486,5,144,120,72,86
4643,0.099,468.566,12.725,481.471,28125,56498,2,72,60,36,47
4644,0.948,764.391,28.885,794.305,28139,56526,6,168,140,84,101
4645,0.545,339.469,13.928,354.028,28147,56542,3,96,80,48,58
4646,0.343,149.466,0.439,150.323,28151,56550,1,48,40,24,28
4647,0.343,511.351,0.66,512.43,28157,56562,2,72,60,36,40
4648,0.533,322.279,15.809,338.711,28165,56578,3,96,80,48,58
4649,0.16,720.847,11.689,732.827,28177,56602,5,144,120,72,89
4650,1.397,808.536,13.452,823.543,28187,56622,4,120,100,60,74
4651,0.462,663.536,0.439,664.515,28199,56646,5,144,120,72,82
4652,9085.8,106.745,32.219,9225.05,28201,56650,0,24,20,12,16
4653,0.32,373.732,11.813,386.019,28213,56674,5,144,120,72,86
4654,0.132,127.989,11.381,139.587,28217,56682,1,48,40,24,31
4655,0.081,202.358,0.409,202.925,28225,56698,3,96,80,48,55
4656,0.137,323.374,0.371,323.96,28237,56722,5,144,120,72,82
4657,8220.33,115.033,33.061,8368.58,28239,56726,0,24,20,12,16
4658,0.149,343.118,9.753,353.096,28249,56746,4,120,100,60,77
4659,0.121,239.267,11.886,251.362,28257,56762,3,96,80,48,62
4660,0.264,126.758,0.395,127.497,28261,56770,1,48,40,24,28
4661,0.044,172.091,0.402,172.608,28267,56782,2,72,60,36,43
4662,0.044,112.35,0.81,113.274,28271,56790,1,48,40,24,28
4663,0.265,327.606,8.795,336.749,28287,56822,7,192,160,96,116
4664,0.087,1160.37,27.934,1188.47,28303,56854,7,192,160,96,116
4665,0.599,992.892,15.602,1009.18,28319,56886,7,192,160,96,119
4666,0.378,154.961,0.325,155.741,28323,56894,1,48,40,24,28
4667,8659.7,111.341,34.479,8805.73,28325,56898,0,24,20,12,16
4668,0.346,432.59,7.465,440.483,28339,56926,6,168,140,84,101
4669,0.126,62.928,5.69,68.831,28343,56934,1,48,40,24,31
4670,6937.96,90.29,25.169,7053.62,28345,56938,0,24,20,12,16
4671,0.303,134.943,0.409,135.74,28351,56950,2,72,60,36,40
4672,0.1,34.206,15.522,49.912,28353,56954,0,24,20,12,16
4673,0.19,334.396,10.529,345.196,28365,56978,5,144,120,72,86
4674,0.1,415.711,9.445,425.344,28383,57014,8,216,180,108,128
4675,0.137,232.66,0.469,233.343,28393,57034,4,120,100,60,70
4676,0.044,209.999,0.544,210.66,28401,57050,3,96,80,48,55
4677,0.052,546.264,30.44,576.84,28409,57066,3,96,80,48,58
4678,0.402,614.699,0.345,615.519,28423,57094,6,168,140,84,97
4679,0.372,805.271,6.077,811.797,28433,57114,4,120,100,60,74
4680,0.765,944.684,8.773,954.299,28449,57146,7,192,160,96,116
4681,0.64,497.485,0.418,498.619,28455,57158,2,72,60,36,40
4682,4.855,465.992,11.272,482.217,28463,57174,3,96,80,48,59
4683,0.469,80.672,26.366,107.595,28465,57178,0,24,20,12,16
4684,0.247,89.889,27.641,117.869,28467,57182,0,24,20,12,16
4685,0.318,612.903,6.221,619.518,28471,57190,1,48,40,24,28
4686,0.53,311.044,8.173,319.841,28479,57206,3,96,80,48,59
4687,0.099,999.157,7.57,1006.91,28497,57242,8,216,180,108,128
4688,0.48,1006.73,0.429,1007.73,28513,57274,7,192,160,96,109
4689,0.541,71.89,20.457,92.988,28515,57278,0,24,20,12,16
4690,0.283,454.376,37.872,492.622,28517,57282,0,24,20,12,16
4691,0.789,291.121,0.367,292.357,28523,57294,2,72,60,36,43
4692,0.238,454.436,2.752,457.504,28529,57306,2,72,60,36,43
4693,0.513,502.776,8.283,511.662,28541,57330,5,144,120,72,89
4694,0.212,605.516,17.867,623.677,28551,57350,4,120,100,60,71
4695,0.299,797.094,18.702,816.183,28565,57378,6,168,140,84,104
4696,0.674,731.684,26.014,758.462,28577,57402,5,144,120,72,89
4697,0.777,314.848,13.211,328.922,28583,57414,2,72,60,36,47
4698,0.444,249.592,13.318,263.44,28589,57426,2,72,60,36,46
4699,0.168,394.815,4.497,399.554,28593,57434,1,48,40,24,28
4700,1.27,903.427,19.125,923.941,28607,57462,6,168,140,84,98
4701,7841.52,226.641,16.606,8084.95,28611,57470,1,48,40,24,31
4702,0.248,109.667,0.672,110.666,28615,57478,1,48,40,24,28
4703,6610.04,103.714,31.179,6745.1,28617,57482,0,24,20,12,16
4704,0.444,232.255,13.868,246.647,28623,57494,2,72,60,36,43
4705,0.155,464.125,11.353,475.714,28641,57530,8,216,180,108,128
4706,0.222,196.666,0.308,197.263,28649,57546,3,96,80,48,58
4707,0.145,258.069,9.115,267.403,28661,57570,5,144,120,72,85
4708,0.096,136.769,8.646,145.585,28667,57582,2,72,60,36,46
4709,0.153,53.341,18.641,72.211,28669,57586,0,24,20,12,16
4710,0.133,427.915,10.086,438.207,28673,57594,1,48,40,24,28
4711,0.552,313.969,17.274,331.878,28681,57610,3,96,80,48,58
4712,0.163,622.293,20.941,643.473,28689,57626,3,96,80,48,62
4713,8227.15,113.756,38.832,8379.91,28691,57630,0,24,20,12,16
4714,0.181,512.492,11.797,524.567,28703,57654,5,144,120,72,89
4715,0.156,465.579,10.671,476.496,28721,57690,8,216,180,108,128
4716,0.175,491.945,9.741,501.947,28741,57730,9,240,200,120,140
4717,0.181,178.348,9.642,188.253,28745,57738,1,48,40,24,31
4718,0.129,255.372,16.377,271.971,28753,57754,3,96,80,48,55
4719,8796.5,108.724,40.412,8945.82,28755,57758,0,24,20,12,16
4720,0.445,274.367,0.797,275.688,28761,57770,2,72,60,36,43
4721,0.127,334.737,11.433,346.394,28769,57786,3,96,80,48,62
4722,0.261,300.971,9.817,311.14,28783,57814,6,168,140,84,98
4723,0.091,266.188,10.779,277.145,28791,57830,3,96,80,48,62
4724,0.049,281.26,11.208,292.605,28799,57846,3,96,80,48,61
4725,0.204,125.727,0.59,126.598,28803,57854,1,48,40,24,28
4726,9028.31,67.852,27.006,9123.35,28804,57857,0,12,12,6,9
4727,0.377,0.178,37.009,37.653,28804,57857,0,0,0,0,6
4728,0.252,71.852,34.782,106.973,28806,57861,0,24,20,12,16
4729,0.33,218.686,0.444,219.537,28812,57873,2,72,60,36,40
4730,0.207,0.083,44.781,45.161,28812,57873,0,0,0,0,6
4731,0.217,249.561,0.521,250.374,28820,57889,3,96,80,48,55
4732,0.522,139.322,12.14,152.073,28824,57897,1,48,40,24,31
4733,0.051,336.8,9.566,346.5,28836,57921,5,144,120,72,89
4734,0.05,87.264,0.59,87.984,28840,57929,1,48,40,24,28
4735,0.055,198.453,0.637,199.221,28848,57945,3,96,80,48,55
4736,0.05,375.65,10.313,386.096,28864,57977,7,192,160,96,113
4737,0.228,553.528,21.135,574.982,28870,57989,2,72,60,36,43
4738,0.436,956.476,23.294,980.293,28886,58021,7,192,160,96,113
4739,0.517,1041.72,14.374,1056.7,28904,58057,8,216,180,108,128
4740,0.396,1013.47,13.348,1027.31,28920,58089,7,192,160,96,116
4741,0.391,701.448,0.674,702.592,28930,58109,4,120,100,60,73
4742,0.685,520.613,12.846,534.228,28942,58133,5,144,120,72,86
4743,0.374,604.497,11.858,616.81,28952,58153,4,120,100,60,74
4744,0.191,103.526,8.237,112.044,28956,58161,1,48,40,24,31
4745,0.097,1261.35,22.126,1283.66,28976,58201,9,240,200,120,146
4746,0.424,1094.34,10.28,1105.13,29002,58253,12,312,260,156,182
4747,0.374,584.525,15.563,600.555,29016,58281,6,168,140,84,97
4748,0.536,462.958,0.431,464.004,29026,58301,4,120,100,60,70
4749,0.354,178.094,6.615,185.144,29036,58321,4,120,100,60,70
4750,1.637,563.679,0.518,565.977,29046,58341,4,120,100,60,70
4751,8870.88,107.285,49.133,9027.49,29048,58345,0,24,20,12,16
4752,0.452,412.118,5.791,418.444,29078,58405,14,360,300,180,209
4753,7497.9,111.484,41.148,7650.68,29080,58409,0,24,20,12,16
4754,1.324,560.008,0.433,561.917,29104,58457,11,288,240,144,163
4755,1.258,310.836,8.092,320.339,29118,58485,6,168,140,84,100
4756,0.239,280.929,0.465,281.719,29126,58501,3,96,80,48,55
4757,0.097,873.507,25.579,899.283,29146,58541,9,240,200,120,140
4758,0.592,0.048,52.778,53.516,29146,58541,0,0,0,0,7
4759,0.258,340.486,12.543,353.376,29152,58553,2,72,60,36,47
4760,0.083,271.601,12.934,284.706,29160,58569,3,96,80,48,59
4761,0.068,783.889,0.455,784.488,29174,58597,6,168,140,84,94
4762,0.586,676.48,9.234,686.391,29184,58617,4,120,100,60,77
4763,0.403,208.606,0.753,209.847,29190,58629,2,72,60,36,43
4764,0.147,671.174,12.85,684.255,29200,58649,4,120,100,60,74
4765,0.535,846.532,13.769,860.922,29214,58677,6,168,140,84,101
4766,0.724,153.038,12.005,165.856,29218,58685,1,48,40,24,31
4767,0.147,1181.1,43.903,1225.25,29236,58721,8,216,180,108,125
4768,0.832,349.277,13.727,363.929,29242,58733,2,72,60,36,47
4769,0.434,252.127,12.598,265.266,29248,58745,2,72,60,36,47
4770,0.171,746.493,7.457,754.206,29264,58777,7,192,160,96,113
4771,0.9,859.452,14.189,874.638,29278,58805,6,168,140,84,101
4772,0.743,730.133,15.51,746.477,29288,58825,4,120,100,60,74
4773,0.977,753.281,18.514,772.916,29298,58845,4,120,100,60,74
4774,0.627,450.193,7.239,458.148,29310,58869,5,144,120,72,86
4775,0.433,63.098,205.537,269.165,29312,58873,0,24,20,12,16
4776,0.616,426.771,9.877,437.367,29324,58897,5,144,120,72,86
4777,0.249,391.896,0.516,392.762,29330,58909,2,72,60,36,40
4778,9184.5,197.204,0.617,9382.5,29334,58917,1,48,40,24,28
4779,0.23,162.594,9.53,172.446,29340,58929,2,72,60,36,43
4780,0.137,140.828,0.307,141.343,29348,58945,3,96,80,48,55
4781,0.044,168.196,5.584,173.903,29362,58973,6,168,140,84,101
4782,8054.83,100.545,33.218,8188.73,29364,58977,0,24,20,12,16
4783,0.403,96.164,5.907,102.558,29368,58985,1,48,40,24,31
4784,0.07,534.582,0.353,535.084,29394,59037,12,312,260,156,175
4785,0.308,116.768,6.657,123.813,29404,59057,4,120,100,60,70
4786,0.231,486.724,6.793,493.879,29420,59089,7,192,160,96,113
4787,0.049,0.055,25.56,25.754,29420,59089,0,0,0,0,6
4788,0.146,323.889,8.813,332.937,29428,59105,3,96,80,48,59
4789,0.179,929.825,9.525,939.617,29444,59137,7,192,160,96,113
4790,0.658,662.244,9.26,672.243,29456,59161,5,144,120,72,86
4791,0.18,477.215,14.229,491.723,29464,59177,3,96,80,48,62
4792,0.471,444.159,11.916,456.634,29470,59189,2,72,60,36,46
4793,0.548,761.439,8.043,770.114,29486,59221,7,192,160,96,116
4794,8278.16,118.892,37.188,8434.43,29488,59225,0,24,20,12,16
4795,0.295,225.271,12.468,238.127,29494,59237,2,72,60,36,46
4796,0.245,427.162,13.065,440.567,29506,59261,5,144,120,72,86
4797,8720.86,142.062,46.995,8910.17,29508,59265,0,24,20,12,16
4798,0.587,492,13.614,506.311,29520,59289,5,144,120,72,86
4799,8408.14,240.013,17.371,8665.67,29524,59297,1,48,40,24,31
4800,0.516,132.615,0.802,134.012,29528,59305,1,48,40,24,28
4801,0.145,122.243,0.816,123.283,29532,59313,1,48,40,24,28
4802,0.197,344.923,12.377,357.597,29542,59333,4,120,100,60,74
4803,0.146,446.516,9.888,456.64,29558,59365,7,192,160,96,116
4804,0.265,168.655,10.307,179.322,29564,59377,2,72,60,36,47
4805,0.111,651.995,8.276,660.543,29574,59397,4,120,100,60,70
4806,0.949,320.647,0.699,322.374,29580,59409,2,72,60,36,43
4807,0.155,135.522,0.759,136.514,29584,59417,1,48,40,24,28
4808,9430.87,130.73,39.96,9601.75,29586,59421,0,24,20,12,16
4809,8055.69,65.061,30.206,8151.31,29587,59424,0,12,12,6,9
4810,0.38,88.508,42.074,131.055,29589,59428,0,24,20,12,16
4811,0.212,180.494,0.697,181.48,29593,59436,1,48,40,24,28
4812,0.121,327.412,11.469,339.088,29603,59456,4,120,100,60,74
4813,0.051,336.137,11.741,348.025,29615,59480,5,144,120,72,86
4814,0.263,142.801,0.682,143.824,29621,59492,2,72,60,36,43
4815,0.057,166.443,0.384,166.966,29629,59508,3,96,80,48,55
4816,0.05,380.62,10.687,391.445,29645,59540,7,192,160,96,119
4817,0.051,157.278,9.844,167.259,29651,59552,2,72,60,36,43
4818,1.676,783.968,7.748,793.476,29663,59576,5,144,120,72,86
4819,0.548,693.326,6.591,700.551,29673,59596,4,120,100,60,73
4820,0.563,1322.85,13.306,1336.88,29693,59636,9,240,200,120,140
4821,0.393,136.054,7.643,144.181,29697,59644,1,48,40,24,31
4822,0.06,1372.89,9.249,1382.29,29717,59684,9,240,200,120,140
4823,8.801,512.221,17.49,538.615,29729,59708,5,144,120,72,83
4824,0.303,92.923,5.525,98.873,29733,59716,1,48,40,24,31
4825,0.099,120.297,0.303,120.773,29739,59728,2,72,60,36,43
4826,7959.25,100.541,28.734,8088.81,29741,59732,0,24,20,12,16
4827,7060.16,202.697,1.02,7264.02,29745,59740,1,48,40,24,28
4828,0.395,340.716,17.019,358.343,29755,59760,4,120,100,60,70
4829,0.136,89.748,10.186,100.158,29759,59768,1,48,40,24,31
4830,0.083,214.993,0.419,215.573,29769,59788,4,120,100,60,70
4831,0.05,110.313,0.619,111.058,29773,59796,1,48,40,24,28
4832,0.05,224.519,17.535,242.187,29781,59812,3,96,80,48,59
4833,0.052,393.583,10.157,403.878,29797,59844,7,192,160,96,113
4834,0.231,128.437,7.255,136.006,29803,59856,2,72,60,36,43
4835,0.05,601.097,1.699,602.966,29809,59868,2,72,60,36,43
4836,0.751,1038.03,18.147,1057.02,29827,59904,8,216,180,108,131
4837,1.343,501.651,366.637,869.79,29837,59924,4,120,100,60,74
4838,0.571,396.336,13.734,410.742,29845,59940,3,96,80,48,58
4839,0.127,709.607,0.429,710.249,29855,59960,4,120,100,60,70
4840,0.68,319.406,10.909,331.093,29863,59976,3,96,80,48,62
4841,9720.97,114.595,38.921,9874.65,29865,59980,0,24,20,12,16
4842,0.301,182.694,14.144,197.228,29869,59988,1,48,40,24,31
4843,0.282,503.211,8.948,512.525,29889,60028,9,240,200,120,146
4844,0.143,86.804,0.385,87.408,29893,60036,1,48,40,24,28
4845,0.089,184.347,10.525,195.052,29899,60048,2,72,60,36,47
4846,0.268,182.098,0.322,182.766,29907,60064,3,96,80,48,55
4847,0.051,183.277,8.677,192.09,29917,60084,4,120,100,60,67
4848,0.053,179.605,0.332,180.068,29927,60104,4,120,100,60,67
4849,0.095,543.821,16.392,560.401,29937,60124,4,120,100,60,67
4850,1.44,696.293,10.976,708.873,29953,60156,7,192,160,96,113
4851,0.45,541.36,9.553,551.449,29967,60184,6,168,140,84,98
4852,0.48,1094.8,0.413,1095.77,29991,60232,11,288,240,144,163
4853,0.332,508.81,8.765,517.994,30001,60252,4,120,100,60,70
4854,0.314,530.847,0.503,531.772,30011,60272,4,120,100,60,67
4855,0.454,194.201,12.415,207.149,30021,60292,4,120,100,60,70
4856,0.068,1395.63,8.755,1404.53,30051,60352,14,360,300,180,203
4857,9226.72,111.914,42.247,9381.08,30053,60356,0,24,20,12,16
4858,0.39,0.313,32.064,32.865,30053,60356,0,0,0,0,8
4859,0.121,193.8,0.441,194.44,30061,60372,3,96,80,48,52
4860,0.158,854.08,6.542,860.872,30115,60480,26,648,540,324,368
4861,0.134,1401.63,10.004,1411.85,30139,60528,11,288,240,144,167
4862,0.787,311.585,0.369,312.818,30147,60544,3,96,80,48,55
4863,0.057,679.115,10.169,689.43,30155,60560,3,96,80,48,58
4864,0.791,140.063,6.883,147.822,30159,60568,1,48,40,24,31
4865,9106.25,114.708,51.246,9272.35,30161,60572,0,24,20,12,16
4866,0.353,283.338,14.285,298.069,30169,60588,3,96,80,48,58
4867,8480.25,213.561,14.231,8708.2,30173,60596,1,48,40,24,31
4868,8278.7,246.615,0.656,8526.11,30179,60608,2,72,60,36,40
4869,0.176,192.75,0.362,193.409,30189,60628,4,120,100,60,70
4870,0.051,261.523,10.185,271.845,30197,60644,3,96,80,48,62
4871,8537.06,104.384,30.832,8672.47,30199,60648,0,24,20,12,16
4872,0.321,398.287,11.136,409.827,30209,60668,4,120,100,60,77
4873,0.243,158.215,13.807,172.353,30215,60680,2,72,60,36,46
4874,0.429,237.901,10.582,249,30223,60696,3,96,80,48,59
4875,7884.95,234.052,0.702,8119.87,30227,60704,1,48,40,24,28
4876,8215.71,120.763,46.422,8383.11,30229,60708,0,24,20,12,16
4877,8046.32,202.915,14.032,8263.43,30233,60716,1,48,40,24,31
4878,0.212,347.949,13.175,361.431,30243,60736,4,120,100,60,74
4879,0.117,358.362,11.442,370.011,30255,60760,5,144,120,72,89
4880,0.126,373.905,10.962,385.084,30269,60788,6,168,140,84,101
4881,0.12,150.63,10.507,161.35,30275,60800,2,72,60,36,43
4882,0.158,107.717,9.388,117.352,30279,60808,1,48,40,24,31
4883,0.228,290.658,0.485,291.453,30287,60824,3,96,80,48,52
4884,0.315,611.34,5.401,617.135,30293,60836,2,72,60,36,43
4885,0.555,100.025,39.942,140.618,30295,60840,0,24,20,12,16
4886,0.078,379.441,12.421,392.033,30305,60860,4,120,100,60,74
4887,0.122,0.048,32.624,32.9,30305,60860,0,0,0,0,8
4888,0.055,457.218,0.946,458.3,30311,60872,2,72,60,36,43
4889,0.323,834.766,13.618,848.803,30327,60904,7,192,160,96,116
4890,8647.81,117.556,47.405,8812.95,30329,60908,0,24,20,12,16
4891,0.341,203.425,9.76,213.604,30335,60920,2,72,60,36,46
4892,0.081,130.104,0.62,130.873,30339,60928,1,48,40,24,28
4893,0.072,508.84,11.421,520.404,30357,60964,8,216,180,108,128
4894,0.188,68.063,6.783,75.115,30361,60972,1,48,40,24,31
4895,0.044,353.053,9.791,362.965,30379,61008,8,216,180,108,128
4896,0.144,185.968,9.061,195.251,30385,61020,2,72,60,36,47
4897,0.044,204.32,0.435,204.877,30393,61036,3,96,80,48,58
4898,0.136,880.263,12.983,893.471,30403,61056,4,120,100,60,74
4899,0.415,1036.33,17.286,1054.12,30417,61084,6,168,140,84,104
4900,1.378,852.995,17.64,872.17,30429,61108,5,144,120,72,85
4901,0.733,400.715,0.44,401.978,30439,61128,4,120,100,60,70
4902,0.349,813.499,10.858,824.793,30453,61156,6,168,140,84,101
4903,0.62,362.798,0.417,363.913,30461,61172,3,96,80,48,52
4904,0.422,122.285,9.115,131.905,30467,61184,2,72,60,36,43
4905,0.057,572.923,0.666,573.731,30475,61200,3,96,80,48,55
4906,0.699,447.913,7.85,456.548,30487,61224,5,144,120,72,92
4907,0.154,1081.25,18.18,1099.68,30505,61260,8,216,180,108,128
4908,0.677,127.63,7.626,136.017,30509,61268,1,48,40,24,31
4909,0.246,662.356,7.622,670.31,30523,61296,6,168,140,84,101
4910,0.421,602.379,8.998,611.88,30537,61324,6,168,140,84,101
4911,0.681,504.156,8.335,513.25,30551,61352,6,168,140,84,97
4912,0.191,179.218,0.318,179.803,30561,61372,4,120,100,60,70
4913,0.155,444.226,9.113,453.58,30571,61392,4,120,100,60,70
4914,0.318,495.339,0.47,496.211,30581,61412,4,120,100,60,70
4915,0.638,235.865,9.465,246.055,30591,61432,4,120,100,60,70
4916,0.115,1737.55,16.832,1754.58,30627,61504,17,432,360,216,251
4917,0.586,1389.46,11.605,1401.74,30661,61572,16,408,340,204,233
4918,0.732,724.757,0.347,725.931,30675,61600,6,168,140,84,97
4919,8984.7,97.658,36.245,9118.8,30677,61604,0,24,20,12,16
4920,0.509,371.24,0.571,372.399,30687,61624,4,120,100,60,70
4921,8508.95,96.184,37.967,8643.25,30689,61628,0,24,20,12,16
4922,0.248,465.674,10.574,476.632,30701,61652,5,144,120,72,89
4923,0.198,273.881,10.926,285.099,30711,61672,4,120,100,60,74
4924,0.236,84.702,10.168,95.187,30715,61680,1,48,40,24,31
4925,0.119,254.478,14.284,268.98,30723,61696,3,96,80,48,58
4926,0.136,451.352,9.634,461.224,30739,61728,7,192,160,96,116
4927,0.05,1084.01,15.414,1099.58,30757,61764,8,216,180,108,128
4928,9099.21,265.233,1.027,9365.65,30761,61772,1,48,40,24,28
4929,0.528,210.087,0.43,211.127,30769,61788,3,96,80,48,55
4930,0.071,440.538,0.451,441.142,30785,61820,7,192,160,96,112
4931,8932.81,102.349,31.772,9067.09,30787,61824,0,24,20,12,16
4932,0.272,481.066,6.204,487.63,30805,61860,8,216,180,108,127
4933,0.175,250.85,6.745,257.857,30821,61892,7,192,160,96,116
4934,0.135,253.74,9.935,263.896,30831,61912,4,120,100,60,77
4935,0.101,253.658,9.638,263.482,30843,61936,5,144,120,72,86
4936,0.138,183.525,9.467,193.219,30851,61952,3,96,80,48,58
4937,0.17,613.667,11.806,625.732,30859,61968,3,96,80,48,59
4938,9.307,1016.05,11.029,1036.46,30875,62000,7,192,160,96,116
4939,0.85,287.593,11.9,300.428,30881,62012,2,72,60,36,47
4940,0.107,586.31,39.23,625.736,30887,62024,2,72,60,36,43
4941,0.509,400.667,8.519,409.782,30897,62044,4,120,100,60,77
4942,8394.43,128.621,40.235,8563.47,30899,62048,0,24,20,12,16
4943,0.294,454.378,8.179,462.945,30913,62076,6,168,140,84,104
4944,0.069,366.286,11.428,377.88,30925,62100,5,144,120,72,86
4945,0.218,280.291,9.875,290.476,30937,62124,5,144,120,72,86
4946,9469.79,135.307,54.542,9659.84,30939,62128,0,24,20,12,16
4947,0.649,0.103,66.766,67.626,30939,62128,0,0,0,0,8
4948,0.312,792.896,10.523,803.836,30959,62168,9,240,200,120,143
4949,0.18,308.11,0.408,308.832,30969,62188,4,120,100,60,70
4950,9391.91,139.996,43.573,9575.68,30971,62192,0,24,20,12,16
4951,0.353,264.214,13.15,277.812,30977,62204,2,72,60,36,46
4952,0.14,113.69,12.079,126.009,30981,62212,1,48,40,24,31
4953,0.08,0.044,39.981,40.208,30981,62212,0,0,0,0,8
4954,0.123,250.544,12.587,263.355,30989,62230,4,96,84,48,60
4955,0.123,54.556,15.515,70.296,30991,62234,0,24,20,12,16
4956,0.066,132.38,10.165,142.714,30996,62245,2,60,52,30,40
4957,0.206,394.935,10.101,405.338,31010,62273,6,168,140,84,101
4958,0.05,299.739,11.387,311.277,31020,62293,4,120,100,60,77
4959,0.053,433.517,10.77,444.429,31034,62321,6,168,140,84,101
4960,0.053,727.032,0.692,727.859,31042,62337,3,96,80,48,58
4961,9780.48,115.958,31.685,9928.35,31044,62341,0,24,20,12,16
4962,7365.41,190.594,14.782,7570.96,31048,62349,1,48,40,24,31
4963,0.288,458.08,12.787,471.257,31062,62377,6,168,140,84,101
4964,0.258,324.173,10.386,334.904,31074,62401,5,144,120,72,86
4965,0.05,298.484,10.587,309.205,31086,62425,5,144,120,72,86
4966,0.09,38.471,29.134,67.786,31088,62429,0,24,20,12,16
4967,0.291,139.556,0.553,140.478,31094,62441,2,72,60,36,40
4968,0.05,261.363,9.689,271.187,31104,62461,4,120,100,60,70
4969,0.051,648.453,0.602,649.186,31114,62481,4,120,100,60,67
4970,1.238,339.816,0.514,341.753,31122,62497,3,96,80,48,55
4971,0.081,0.132,53.39,53.684,31122,62497,0,0,0,0,8
4972,0.217,65.293,16.576,82.167,31124,62501,0,24,20,12,16
4973,1.197,1439.07,17.962,1458.37,31144,62541,9,240,200,120,137
4974,0.693,448.994,6.901,456.734,31156,62565,5,144,120,72,89
4975,0.168,423.945,0.523,424.731,31162,62577,2,72,60,36,43
4976,0.376,223.303,9.852,233.623,31170,62593,3,96,80,48,58
4977,0.048,590.894,0.472,591.491,31178,62609,3,96,80,48,58
4978,8369.65,65.163,22.009,8457.02,31179,62612,0,12,12,6,9
4979,0.252,227.037,10.335,237.71,31189,62632,4,120,100,60,70
4980,0.063,315.447,8.629,324.221,31205,62664,7,192,160,96,110
